粤BZ4Q47,114.174736,22.56205,2016-11-01 00:00:00,1347785,59,90,0,,,1,蓝色,
粤B2HX07,114.040298,22.656366,2016-10-31 23:59:59,1374728,0,324,0,,,0,蓝色,
粤B6P5S3黄,11.4045898,2.2600201,2016-10-31 23:59:59,1645508,0,0,0,,,0,黄色,
粤B4UE76,113.810036,22.626783,2016-11-01 00:00:01,1414982,0,90,0,,,0,蓝色,
粤B2E53A,113.961136,22.5431,2016-10-31 23:59:55,1705047,13,294,0,,,1,黄色,
粤BP40G6,114.134499,22.565434,2016-10-31 23:59:58,1539808,0,38,0,,,0,蓝色,
粤B4Q0B3,113.905869,22.55415,2016-11-01 00:00:00,1554271,0,135,0,,,0,蓝色,
粤B4G4G7,113.922897,22.515568,2016-10-31 23:59:59,1556362,39,80,0,,,0,蓝色,
粤BA334R,113.955582,22.584383,2016-11-01 00:00:00,1514547,38,225,0,,,0,蓝色,
粤B2G1V5,114.145287,22.609867,2016-10-31 23:59:49,1539865,0,262,0,,,1,黄色,
粤B5P2N1,114.120399,22.5389,2016-10-31 23:59:58,1647461,0,0,0,,,0,蓝色,
粤BS4146,114.067596,22.686533,2016-11-01 00:00:19,1541160,0,75,0,,,0,黄色,
粤B2G1V5,114.145287,22.609867,2016-10-31 23:59:54,1539865,0,262,0,,,1,黄色,
粤BM5056,113.887184,22.544971,2016-10-31 23:59:57,1547207,0,114,0,,,0,黄色,
粤BR7264,114.099617,22.589417,2016-11-01 00:00:00,1660606,0,318,0,,,0,黄色,
粤B2G1V5,114.145287,22.609867,2016-10-31 23:59:59,1539865,0,262,0,,,1,黄色,
粤BL9801,114.147202,22.542282,2016-11-01 00:00:00,1158970,0,313,0,,,0,黄色,
粤B1A1R6黄,11.4055702,2.26332,2016-10-31 23:59:59,1655061,0,0,0,,,0,黄色,
粤B6HX45,114.044815,22.713551,2016-10-31 23:59:59,1374735,0,0,0,,,1,蓝色,
粤BV6N47,114.081413,22.548967,2016-10-31 23:59:59,1319279,0,256,0,,,0,蓝色,
粤B2A2R9,113.895897,22.5637,2016-10-31 23:59:59,1655106,0,0,0,,,0,蓝色,
粤BV0X76,114.124046,22.558701,2016-11-01 00:00:00,1312686,0,225,0,,,0,蓝色,
粤BD8Q34,114.014435,22.7432,2016-11-01 00:00:01,1157867,0,270,1,,,1,蓝色,
粤B2J4M3,114.05175,22.5382,2016-10-31 23:59:59,1576679,11,182,0,,,0,蓝色,
粤B2DS40,114.065399,22.522984,2016-10-31 23:59:35,1349953,31,270,0,,,0,蓝色,
粤B5P7N7,113.809898,22.626801,2016-11-01 00:00:00,1647434,0,0,0,,,0,蓝色,
粤B9BR40,114.066048,22.538366,2016-11-01 00:00:01,1340145,27,225,0,,,0,蓝色,
粤B4G7G8,114.050797,22.511,2016-10-31 23:59:59,1556432,0,211,0,,,0,蓝色,
粤BM53T3,114.04702,22.600582,2016-11-01 00:00:01,1511486,0,225,0,,,0,蓝色,
粤BZ4R77,114.029099,22.522301,2016-10-31 23:58:47,1345286,0,256,0,,,0,蓝色,
粤B4R8S5,114.235481,22.727217,2016-11-01 00:00:00,1616825,0,135,0,,,0,蓝色,
粤B6BR07,114.142632,22.61565,2016-11-01 00:00:01,1340085,0,0,0,,,0,蓝色,
粤B4G4G3,114.065903,22.524733,2016-10-31 23:59:59,1556369,0,197,0,,,0,蓝色,
粤BK7437,113.925247,22.554228,2016-10-31 23:59:01,1345702,0,0,0,,,0,黄色,
粤BU8077,114.125183,22.543068,2016-11-01 00:00:00,1408270,0,180,0,,,0,黄色,
粤BN6221,114.085434,22.571301,2016-10-31 23:59:04,1322581,0,270,0,,,0,黄色,
粤SYL277,113.816902,23.0236,2016-11-01 00:00:01,1298252,19,140,0,,,0,,
粤BZ7Y41,114.063217,22.527067,2016-10-31 23:59:59,1343452,54,359,0,,,0,蓝色,
粤BG3726蓝,11.4100769,2.2558533,2016-10-31 23:59:55,1466996,34,45,0,,,1,蓝色,
粤B5X4A1,113.813499,22.6238,2016-10-31 23:59:58,1653247,0,0,0,,,0,蓝色,
粤BN6221,114.085434,22.571301,2016-10-31 23:59:19,1322581,0,270,0,,,0,黄色,
粤BV7N42,114.023865,22.523649,2016-10-31 23:59:59,1319349,0,290,0,,,0,蓝色,
粤BN6221,114.085434,22.571301,2016-10-31 23:59:34,1322581,0,270,0,,,0,黄色,
粤BN6221,114.085434,22.571301,2016-10-31 23:59:49,1322581,0,270,0,,,0,黄色,
粤BW4B73,113.814468,22.617849,2016-10-31 23:59:59,1319373,0,333,0,,,0,蓝色,
粤B1X5U2黄,11.3943398,2.2583401,2016-11-01 00:00:00,1662042,38,0,0,,,0,黄色,
粤BR04X7,114.05587,22.660917,2016-11-01 00:00:01,1522120,40,135,0,,,0,蓝色,
粤B2E17Z,113.93782,22.53385,2016-11-01 00:00:01,1705971,25,135,0,,,0,蓝色,
粤B2V4Q7,113.908585,22.580067,2016-10-31 23:59:57,1570564,56,225,0,,,0,蓝色,
粤B7V9M8,113.947968,22.55595,2016-11-01 00:00:01,1568641,53,225,0,,,1,蓝色,
粤BS4476,113.932053,22.612432,2016-11-01 00:00:00,1731211,0,0,0,,,0,黄色,
粤SYL231,114.092163,22.789249,2016-11-01 00:00:01,1298165,0,0,1,,,0,,
粤BS5670,113.912003,22.5786,2016-10-31 23:58:42,1551066,0,0,1,,,1,黄色,
粤SW590E,113.792397,22.791782,2016-11-01 00:00:00,1539316,0,0,0,,,0,,
粤B0E92Z,114.05098,22.548767,2016-11-01 00:00:01,1705962,0,135,0,,,0,蓝色,
粤SW982D,114.155266,22.845133,2016-11-01 00:00:01,1547144,57,78,0,,,0,,
粤B8P2R2黄,11.4097099,2.2591999,2016-10-31 23:59:59,1655077,0,256,0,,,0,黄色,
粤BM24M7,114.029449,22.527884,2016-11-01 00:00:01,1511472,2,90,0,,,0,蓝色,
粤B896YZ,114.015099,22.686501,2016-11-01 00:01:36,1455784,0,0,1,,,1,蓝色,
粤BEC862,114.09713,22.573532,2016-10-31 23:59:59,1489442,39,215,0,,,0,蓝色,
粤B3K7P0,114.03447,22.661467,2016-11-01 00:00:01,1589373,18,45,0,,,0,蓝色,
粤SG491H,113.734383,23.048149,2016-11-01 00:00:01,1428115,31,152,0,,,1,,
粤B477ZE,114.047501,22.716801,2016-10-31 23:59:59,1456723,0,0,0,,,0,蓝色,
粤BV3497,114.15995,22.7173,2016-10-31 00:01:11,1429202,0,90,1,,,0,黄色,
粤SU794Q,113.710632,22.981699,2016-11-01 00:00:01,1532900,20,46,0,,,0,,
粤B742ZE,114.130302,22.6082,2016-11-01 00:04:31,1456915,0,0,1,,,1,蓝色,
粤SYW032,113.735863,22.800051,2016-10-31 23:59:59,1298156,0,0,0,,,0,,
粤B6L3E7,114.126236,22.55315,2016-10-31 23:59:55,1586438,13,90,0,,,1,蓝色,
粤BJ62K8,114.287186,22.726816,2016-10-31 23:59:59,1502446,0,298,0,,,0,蓝色,
粤BV8W32,114.1064,22.544867,2016-11-01 00:00:01,1312697,33,225,0,,,0,蓝色,
粤SG064N,113.775383,23.031317,2016-11-01 00:00:01,1430544,24,128,1,,,0,,
粤BR14Y9,114.055702,22.626333,2016-11-01 00:00:01,1522129,12,135,0,,,0,蓝色,
粤B8P8R3,114.074203,22.5352,2016-10-31 23:59:58,1655065,0,256,0,,,0,蓝色,
粤SV824H,113.739365,23.008415,2016-11-01 00:00:01,1538964,0,0,0,,,1,,
粤BN02E6,114.0467,22.530466,2016-10-31 23:59:59,1506503,0,95,0,,,0,蓝色,
粤B1B3C0,114.025497,22.66025,2016-10-31 23:59:59,1531319,0,72,0,,,0,黄色,
粤SV107N,113.788551,23.043016,2016-11-01 00:00:01,1542398,0,0,0,,,0,,
粤B1D7X1,113.809586,22.6271,2016-11-01 00:00:00,1573741,11,179,0,,,0,蓝色,
粤SU361L,113.876617,22.994783,2016-11-01 00:00:01,1533270,5,72,0,,,0,,
粤BW3P76,113.960632,22.541166,2016-11-01 00:00:00,1319264,6,0,0,,,0,蓝色,
粤BS9N63,114.068497,22.5326,2016-10-31 23:58:45,1292499,14,0,0,,,0,蓝色,
粤SG656H,113.742134,22.991516,2016-11-01 00:00:01,1428076,0,0,0,,,1,,
粤B4Q5B0,114.047279,22.510668,2016-10-31 23:59:55,1554285,34,225,0,,,0,蓝色,
粤BR7010,114.051697,22.508331,2016-10-31 23:59:58,1591992,0,0,0,,,0,黄色,
粤BK46K2,114.226196,22.557583,2016-11-01 00:00:00,1511212,37,72,0,,,1,蓝色,
粤SV871F,113.785385,23.028,2016-11-01 00:00:01,1538959,11,40,1,,,0,,
粤B9HW05,114.302879,22.673349,2016-11-01 00:00:00,1374699,74,72,0,,,0,蓝色,
粤BZ0922,114.159019,22.6243,2016-11-01 00:00:33,1512691,0,261,0,,,0,黄色,
粤B24797,114.032898,22.5242,2016-10-31 23:58:48,1476473,0,256,0,,,0,蓝色,
粤B1BS67,114.02153,22.525049,2016-11-01 00:00:01,1341110,36,270,0,,,0,蓝色,
粤B948ZD,114.031998,22.6357,2016-11-01 00:04:32,1461611,0,0,1,,,0,蓝色,
粤B9UF98,113.843819,22.599684,2016-11-01 00:00:00,1416455,0,135,0,,,0,蓝色,
粤B7WK26,114.135834,22.634832,2016-11-01 00:00:00,1426755,0,149,0,,,0,蓝色,
粤BR43Y2,114.100601,22.5383,2016-11-01 00:00:01,1522123,63,225,0,,,1,蓝色,
粤B4ZP25,114.116165,22.541849,2016-11-01 00:00:11,1442958,0,0,1,,,0,蓝色,
粤BZ5652,114.063766,22.576433,2016-11-01 00:00:00,1551479,0,357,0,,,0,黄色,
粤B6WK08,114.23008,22.707951,2016-11-01 00:00:00,1426791,0,0,0,,,0,蓝色,
粤B352WY蓝,11.3916061,2.2535482,2016-11-01 00:00:00,1472039,0,90,0,,,0,蓝色,
粤BQ2C53,114.023232,22.525017,2016-11-01 00:00:00,1257390,3,90,0,,,0,蓝色,
粤BN10W9,114.066231,22.519167,2016-10-31 23:59:59,1513880,32,83,0,,,1,蓝色,
粤SX438T,113.734268,23.002583,2016-11-01 00:00:01,1550845,29,336,0,,,0,,
粤B1V1V7,114.063118,22.530899,2016-11-01 00:00:00,1570592,64,179,0,,,1,蓝色,
粤B7BU02,113.925964,22.5793,2016-10-31 23:58:55,1342462,34,225,0,,,0,蓝色,
粤B4P1B9,114.122902,22.5487,2016-10-31 23:58:46,1654727,0,0,0,,,0,蓝色,
粤SU381L,113.75528,23.034283,2016-11-01 00:00:01,1533452,0,0,0,,,0,,
粤B3B1C7,113.891068,22.5749,2016-10-31 23:59:59,1531411,13,136,0,,,0,黄色,
粤B8NN26,113.889,22.564301,2016-11-01 00:00:00,1399003,6,0,0,,,0,蓝色,
粤SYQ096,113.739754,23.012066,2016-10-31 23:59:58,1294347,0,0,0,,,0,,
粤B9CF47,113.97818,22.53665,2016-11-01 00:00:01,1347825,60,270,0,,,1,蓝色,
粤BZ7Z39,114.183403,22.555901,2016-10-31 23:58:48,1345360,0,256,0,,,0,蓝色,
粤BP6555,113.89875,22.551001,2016-11-01 00:00:01,1229177,0,88,0,,,0,黄色,
粤SG741H,113.680847,22.932283,2016-11-01 00:00:01,1430546,6,310,0,,,0,,
粤BN13W6,114.114616,22.58185,2016-11-01 00:00:00,1513885,66,345,0,,,1,蓝色,
粤BA664K,114.055984,22.538017,2016-11-01 00:00:01,1514556,0,135,0,,,0,蓝色,
粤BV3696,114.130348,22.594452,2016-10-31 23:59:58,1563770,0,0,0,,,0,黄色,
粤B2R5T0,113.93515,22.559767,2016-10-31 23:59:59,1657524,0,90,0,,,0,黄色,
粤BG1P20,114.077965,22.543016,2016-10-31 23:59:59,1217290,69,89,0,,,1,蓝色,
粤B4CP41,114.113914,22.537701,2016-11-01 00:00:01,1347840,0,0,0,,,0,蓝色,
粤BP64A9,114.121719,22.573933,2016-10-31 23:59:58,1604167,16,231,0,,,0,蓝色,
粤BM41M7,114.101913,22.631109,2016-11-01 00:00:00,1506553,21,140,0,,,0,蓝色,
粤BZ7R46,113.918587,22.519899,2016-11-01 00:00:01,1340152,0,90,1,,,1,蓝色,
粤B1V0R7,114.03508,22.54425,2016-10-31 23:59:51,1574942,0,135,0,,,1,蓝色,
粤BF6714,113.813637,22.623667,2016-11-01 00:00:00,1466923,0,0,0,,,0,蓝色,
粤B5SN17,114.006554,22.542334,2016-11-01 00:00:00,1409741,91,127,0,,,0,蓝色,
粤B7HX91,114.117104,22.550751,2016-11-01 00:00:01,1374653,12,0,0,,,1,蓝色,
粤SW585R,113.667969,22.9403,2016-11-01 00:00:01,1540626,0,0,0,,,0,,
粤B14953,114.107635,22.549417,2016-11-01 00:00:01,1460334,28,315,0,,,1,蓝色,
粤B7VW09,114.108704,22.545,2016-11-01 00:00:00,1422707,0,0,0,,,0,蓝色,
粤SX292Y,114.002266,22.983316,2016-11-01 00:00:01,1552456,0,0,0,,,0,,
粤B4WJ85,114.006821,22.650867,2016-10-31 23:59:59,1426929,0,43,0,,,0,蓝色,
粤B741WV,114.115265,22.602051,2016-11-01 00:00:01,1457069,48,0,0,,,1,蓝色,
粤SM313T,113.811714,23.014915,2016-11-01 00:00:01,1480501,0,0,0,,,0,,
粤B0B2B7,114.032097,22.614834,2016-10-31 23:59:59,1531331,28,234,0,,,0,黄色,
粤B6P0T0,114.0252,22.531601,2016-11-01 00:00:00,1645547,37,256,0,,,0,蓝色,
粤BQ5P73,113.946465,22.555117,2016-10-31 23:59:59,1702167,59,79,0,,,1,蓝色,
粤SW189D,113.604103,22.951651,2016-11-01 00:00:01,1542354,52,20,0,,,1,,
粤B142ZC,113.894402,22.583599,2016-10-31 23:59:59,1455036,0,0,0,,,0,蓝色,
粤B1HR43,114.021049,22.610916,2016-11-01 00:00:00,1371998,0,332,0,,,0,蓝色,
粤BP34G9,114.109779,22.553534,2016-10-31 23:59:59,1516841,26,353,0,,,1,蓝色,
粤B3NQ47,114.10218,22.579433,2016-11-01 00:00:00,1449615,0,0,0,,,0,蓝色,
粤BC0279,114.267586,22.728783,2016-11-01 00:00:00,1077017,0,90,0,,,0,黄色,
粤B2SU73,114.1157,22.5907,2016-10-31 23:59:59,1410697,0,0,0,,,0,蓝色,
粤BV9360,114.267532,22.848433,2016-11-01 00:00:01,1448415,0,0,0,,,0,黄色,
粤BH4Q12,114.121902,22.6089,2016-10-31 23:58:47,1387781,0,0,0,,,0,蓝色,
粤B4BR11,114.04348,22.527517,2016-11-01 00:00:01,1340175,0,225,1,,,1,蓝色,
粤B0V2N1,114.27272,22.731434,2016-11-01 00:00:00,1571791,11,45,0,,,0,蓝色,
粤BM4839,114.013359,22.624256,2016-10-31 23:59:57,1551996,0,243,0,,,0,黄色,
粤B4Q6B7,114.027016,22.61315,2016-11-01 00:00:05,1554280,0,225,1,,,0,蓝色,
粤B1K7A5,113.964447,22.551634,2016-10-31 23:59:57,1699528,26,254,0,,,1,黄色,
粤B5WR18,114.061203,22.571383,2016-11-01 00:00:01,1433156,0,180,1,,,0,蓝色,
粤B413YZ,113.840897,22.6308,2016-10-31 23:59:52,1455685,11,0,0,,,0,蓝色,
粤B4Q9B5,113.89608,22.483032,2016-11-01 00:00:00,1554211,53,270,0,,,1,蓝色,
粤B991ZB,113.891602,22.5919,2016-11-01 00:00:01,1454764,0,0,0,,,0,蓝色,
粤BG1P05,114.068718,22.521767,2016-10-31 23:59:32,1217285,0,0,1,,,0,蓝色,
粤B3BV62,114.022499,22.560301,2016-10-31 23:58:48,1353904,39,0,0,,,0,蓝色,
粤B7VV17,114.126053,22.544901,2016-11-01 00:00:03,1422884,0,315,1,,,1,蓝色,
粤BD0663,114.387756,23.06443,2016-10-31 23:59:57,1553712,0,0,0,,,0,黄色,
粤B2A7R0,114.091003,22.563801,2016-10-31 23:59:58,1655014,0,0,0,,,0,蓝色,
粤B2J4Y1,114.157402,22.566784,2016-10-31 23:59:59,1699546,35,2,0,,,1,黄色,
粤B9BT47,114.067986,22.547251,2016-11-01 00:00:01,1347849,38,0,0,,,1,蓝色,
粤B937YZ,113.833504,22.6313,2016-10-31 23:59:59,1455830,50,0,0,,,1,蓝色,
粤BV4W37,114.028236,22.62155,2016-10-31 23:59:59,1318826,42,135,0,,,0,蓝色,
粤B4J2Z1,114.12207,22.546284,2016-10-31 23:59:59,1699529,22,260,0,,,0,黄色,
粤B1Y1Y0,113.911903,22.577101,2016-10-31 23:58:48,1614048,6,0,0,,,0,蓝色,
粤BC9159,114.170303,22.604267,2016-11-01 00:00:05,1463895,0,0,1,,,1,蓝色,
粤BM5023,113.770538,22.732927,2016-10-31 23:59:56,1551678,0,126,0,,,0,黄色,
粤BJ54P0,114.054047,22.573883,2016-11-01 00:00:00,1511496,0,0,0,,,0,蓝色,
粤B7C4R9,114.148132,22.609068,2016-10-31 23:59:59,1699965,50,298,0,,,1,黄色,
粤B8HX20,114.02562,22.672518,2016-11-01 00:00:00,1374707,0,236,0,,,0,蓝色,
粤BK2473,113.92527,22.554449,2016-10-31 23:59:02,1345699,0,0,0,,,0,黄色,
粤B4H938,113.950432,22.556284,2016-10-31 23:59:52,1476898,81,225,0,,,1,蓝色,
粤B8U6R3,113.888763,22.559732,2016-10-31 23:59:55,1577783,76,314,0,,,1,蓝色,
粤B0X7A1,113.824097,22.652,2016-10-31 23:59:57,1653317,39,0,0,,,0,蓝色,
粤B5P7N7,113.809898,22.626801,2016-11-01 00:00:00,1647434,0,0,0,,,0,蓝色,
粤B3K4P8,114.017616,22.644266,2016-10-31 23:59:59,1589366,38,180,0,,,0,蓝色,
粤B8U3R3,114.091003,22.55125,2016-10-31 23:59:53,1577750,30,180,0,,,0,蓝色,
粤B5X4A1,113.813499,22.6238,2016-10-31 23:59:58,1653247,0,0,0,,,0,蓝色,
粤B4K3P0,114.111168,22.608368,2016-11-01 00:00:01,1590512,5,315,0,,,0,蓝色,
粤BN04W0,113.911697,22.535433,2016-10-31 23:59:59,1513903,47,266,0,,,1,蓝色,
粤B4V7Q3,114.122734,22.549601,2016-11-01 00:00:02,1571095,2,315,0,,,1,蓝色,
粤B1P9M9,113.995247,22.550716,2016-10-31 23:59:55,1647150,1,190,0,,,0,蓝色,
粤B4NJ18,113.906898,22.583401,2016-11-01 00:00:01,1395340,0,256,0,,,0,蓝色,
粤BB994U,114.046501,22.525583,2016-11-01 00:00:01,1514571,0,45,0,,,0,蓝色,
粤B8HW42,113.887497,22.791599,2016-11-01 00:00:00,1375595,0,290,0,,,1,蓝色,
粤BJ8185,113.801384,29.235806,2016-10-31 23:59:57,1553264,0,0,1,,,0,黄色,
粤B8U6R2,114.096367,22.540199,2016-10-31 23:59:54,1577774,11,268,0,,,0,蓝色,
粤B4BR20,113.927429,22.525183,2016-10-31 23:59:59,1340111,41,90,0,,,1,蓝色,
粤B4BS90,113.903801,22.587299,2016-10-31 23:58:48,1445640,0,0,0,,,0,蓝色,
粤B9HL02,113.812302,22.6231,2016-10-31 23:52:07,1370167,0,0,0,,,0,蓝色,
粤B8VW98,114.068001,22.547251,2016-10-31 23:59:55,1423208,0,358,0,,,1,蓝色,
粤SU657L,113.759315,23.044716,2016-11-01 00:00:01,1533214,0,0,0,,,1,,
粤B1K7P1,114.24865,22.7139,2016-11-01 00:00:01,1588190,14,158,0,,,0,蓝色,
粤B0U2G0,114.124672,22.571632,2016-10-31 23:59:58,1644721,55,340,0,,,0,蓝色,
粤SY032Z,114.160034,22.716583,2016-11-01 00:00:01,1554889,0,0,0,,,0,,
粤BJ69E7,114.055321,22.518417,2016-11-01 00:00:01,1498906,10,315,0,,,1,蓝色,
粤B2NH46,114.028748,22.617468,2016-10-31 23:59:58,1392783,0,229,0,,,0,蓝色,
粤SW867R,113.833679,22.903282,2016-11-01 00:00:01,1540635,0,0,0,,,0,,
粤B37586,114.099319,22.543449,2016-11-01 00:00:01,1462257,18,90,0,,,1,蓝色,
粤B1A5R0黄,11.4167297,2.25632,2016-10-31 23:59:58,1655028,0,0,0,,,0,黄色,
粤SL825E,113.98967,22.964167,2016-11-01 00:00:01,1490468,0,0,0,,,0,,
粤B2K3P7,113.811996,22.622667,2016-11-01 00:00:01,1589330,19,0,0,,,0,蓝色,
粤B7P2R7,114.058502,22.571501,2016-11-01 00:00:00,1655086,0,0,0,,,0,蓝色,
粤B4Q0D7,114.222351,22.682568,2016-11-01 00:00:01,1554770,71,180,0,,,1,蓝色,
粤SU891T,113.792183,22.820999,2016-11-01 00:00:01,1532871,41,172,0,,,0,,
粤B7A42X,113.813286,22.623833,2016-11-01 00:00:02,1687244,0,50,0,,,0,蓝色,
粤B0MQ10,113.920403,22.6696,2016-10-31 23:59:52,1378413,40,0,0,,,0,蓝色,
粤B3A5A1,113.915718,22.570667,2016-11-01 00:00:00,1529672,0,90,0,,,0,蓝色,
粤SYL262,113.756569,23.031349,2016-11-01 00:00:01,1298229,23,346,0,,,0,,
粤B7V0X5,114.123337,22.644648,2016-11-01 00:00:01,1652724,0,50,0,,,1,蓝色,
粤B1X5U2黄,11.3943398,2.2583401,2016-11-01 00:00:00,1662042,38,0,0,,,0,黄色,
粤B3MX28,114.043617,22.714083,2016-11-01 00:00:00,1384747,0,0,0,,,0,蓝色,
粤BJ9646,117.860336,24.338182,2016-10-31 23:59:12,1149970,0,180,0,,,0,黄色,
粤SJ921L,113.786751,23.055651,2016-11-01 00:00:01,1428074,0,0,0,,,0,,
粤BZ1236,112.801376,24.091967,2016-10-31 23:59:58,1553640,96,98,0,,,0,黄色,
粤B6VW29,113.921852,22.51795,2016-11-01 00:00:00,1423198,15,127,0,,,1,蓝色,
粤BJ9646,117.860336,24.338182,2016-10-31 23:59:27,1149970,0,180,0,,,0,黄色,
粤SH434Y,113.755051,23.052401,2016-11-01 00:00:01,1449313,19,44,0,,,0,,
粤B582VX,114.080498,22.7262,2016-10-31 23:59:59,1700325,12,0,0,,,0,蓝色,
粤BJ9646,117.860336,24.338182,2016-10-31 23:59:42,1149970,0,180,0,,,0,黄色,
粤B2SR06,114.11972,22.546633,2016-10-31 23:59:57,1409719,0,309,0,,,0,蓝色,
粤SV586Q,113.666,22.945833,2016-11-01 00:00:01,1537627,16,312,0,,,0,,
粤BK2586,114.83168,22.726389,2016-10-31 23:59:57,1549880,0,0,0,,,0,黄色,
粤BU21T7,114.082283,22.573633,2016-10-31 23:59:59,1527957,0,102,0,,,0,蓝色,
粤BJ9646,117.860336,24.338182,2016-10-31 23:59:57,1149970,0,180,0,,,0,黄色,
粤BM74Z2,114.063103,22.5245,2016-10-31 23:58:49,1506225,35,0,0,,,0,蓝色,
粤B6L2E7,113.933464,22.524883,2016-10-31 23:59:58,1586432,26,270,0,,,1,蓝色,
粤B9W7F5,114.012215,22.5303,2016-10-31 23:59:55,1647120,68,76,0,,,1,蓝色,
粤BM4177,113.983482,22.535633,2016-11-01 00:00:01,1554102,0,40,0,,,0,黄色,
粤B4H9K7,114.219467,22.629633,2016-10-31 23:59:59,1699579,0,270,0,,,1,黄色,
粤B8K5S6,114.165367,22.566868,2016-11-01 00:00:01,1604833,0,270,0,,,0,蓝色,
粤BC4993,114.067551,22.523767,2016-11-01 00:00:01,1463901,32,90,0,,,1,蓝色,
粤B4H9K7,114.219467,22.629633,2016-10-31 23:59:58,1699579,0,270,0,,,1,黄色,
粤BAH961,114.039597,22.52235,2016-10-31 23:59:56,1536217,0,90,0,,,0,黄色,
粤B4H9K7,114.219467,22.629633,2016-10-31 23:59:57,1699579,0,270,0,,,1,黄色,
粤B8P2R2黄,11.4097099,2.2591999,2016-10-31 23:59:59,1655077,0,256,0,,,0,黄色,
粤B4H9K7,114.219467,22.629633,2016-10-31 23:59:56,1699579,0,270,0,,,1,黄色,
粤BJ9572,114.084984,22.57185,2016-11-01 00:00:01,1322916,0,225,0,,,0,黄色,
粤BA9814,114.303665,22.727133,2016-11-01 00:00:01,1601384,0,0,0,,,0,黄色,
粤B0H5K2,114.136314,22.549517,2016-11-01 00:00:00,1699588,53,30,0,,,0,黄色,
粤B3H7K7,113.88752,22.572399,2016-11-01 00:00:00,1699254,35,314,0,,,0,黄色,
粤BJ6427,114.063431,22.576584,2016-11-01 00:00:01,1326220,0,0,0,,,0,黄色,
粤BW0L47,114.114197,22.563517,2016-10-31 23:59:59,1343491,0,4,0,,,1,蓝色,
粤BN5912,110.2798,25.269466,2016-11-01 00:00:01,1205966,0,45,0,,,0,黄色,
粤BR7269,113.912148,22.578648,2016-11-01 00:00:00,1554252,0,0,1,,,0,黄色,
粤BV1N47,114.01577,22.628468,2016-10-31 23:59:59,1319299,0,273,0,,,0,蓝色,
粤B6L7E9,114.047951,22.537451,2016-11-01 00:00:00,1586437,0,315,0,,,0,蓝色,
粤B8P8R3,114.074203,22.5352,2016-10-31 23:59:58,1655065,0,256,0,,,0,蓝色,
粤BW3859,114.127403,22.599951,2016-11-01 00:00:34,1461229,0,95,0,,,0,黄色,
粤B3BS29,114.01545,22.555668,2016-11-01 00:00:01,1340108,0,135,0,,,0,蓝色,
粤B8F71P,114.102402,22.617201,2016-10-31 23:59:57,1720666,10,0,0,,,0,蓝色,
粤B3AF41,114.11512,22.545067,2016-10-31 23:59:59,1343453,0,57,0,,,0,蓝色,
粤B0V4P2,114.058083,22.5315,2016-11-01 00:08:16,1568592,0,45,1,,,0,蓝色,
粤BC4821,113.782471,22.689672,2016-10-31 23:59:57,1550647,0,0,0,,,0,黄色,
粤BP1262,113.715416,22.987368,2016-11-01 00:00:01,1259979,0,135,1,,,0,黄色,
粤BV1Z43,102.033981,41.346817,2016-11-01 00:00:42,1319269,0,0,0,,,0,蓝色,
粤B465ZE,113.897003,22.570101,2016-10-31 23:59:57,1456711,35,0,0,,,1,蓝色,
粤B6BR41,114.008148,22.658966,2016-10-31 23:59:59,1343457,30,286,0,,,1,蓝色,
粤BW5681,114.391701,23.082184,2016-11-01 00:00:01,1462556,0,270,0,,,0,黄色,
粤B0U7G5,114.109856,22.552313,2016-11-01 00:00:01,1644539,60,350,0,,,1,蓝色,
粤B1HL41,113.894302,22.567499,2016-11-01 00:00:00,1370157,0,0,0,,,0,蓝色,
粤B34457,114.173164,22.606716,2016-11-01 00:00:01,1462245,0,180,0,,,0,蓝色,
粤BV0W47,114.076248,22.54635,2016-10-31 23:59:36,1319212,46,358,0,,,1,蓝色,
粤B1V3P7,113.99128,22.558233,2016-10-31 23:59:55,1568590,80,270,0,,,1,蓝色,
粤B4BU37,114.01355,22.539301,2016-10-31 23:59:59,1343730,0,354,0,,,1,蓝色,
粤BC5948,114.084,22.540783,2016-11-01 00:07:00,1463910,0,45,1,,,0,蓝色,
粤B0U1G6,114.100677,22.628078,2016-11-01 00:00:02,1644711,4,310,0,,,1,蓝色,
粤BAB777,113.830284,22.697083,2016-11-01 00:00:02,1731173,0,1,0,,,0,黄色,
粤BX5V47,114.00695,22.549767,2016-11-01 00:00:00,1343651,0,212,0,,,1,蓝色,
粤B3K6P0,114.043816,22.632566,2016-11-01 00:09:55,1590552,0,270,1,,,0,蓝色,
粤BV0W47,114.076263,22.546667,2016-10-31 23:59:46,1319212,0,319,0,,,1,蓝色,
粤BDF848,113.899353,22.558416,2016-11-01 00:00:01,1707964,0,225,0,,,0,黄色,
粤BL4F60,113.887115,22.548134,2016-11-01 00:00:00,1230952,0,0,0,,,0,蓝色,
粤BF5532,114.125687,22.550432,2016-11-01 00:00:01,1467544,40,180,0,,,0,蓝色,
粤BW9Q67,114.043953,22.679068,2016-10-31 23:59:54,1319297,10,0,0,,,0,蓝色,
粤BP04G5,113.971901,22.530149,2016-10-31 23:59:52,1517565,74,111,0,,,1,蓝色,
粤SV844H,113.775169,23.022467,2016-11-01 00:00:01,1538951,0,0,0,,,1,,
粤BQ5C42,114.038948,22.632917,2016-10-31 23:59:58,1265687,48,96,0,,,0,蓝色,
